Year,Bunt_Precip,Wilson_Precip,Bunt_Temp,Am_Temp,Vint_Temp,Kob_Temp,Beu_temp,Alley_Temp,Sulphate
1604,133.95,321.7775,-1.6298532,-0.23304,-36.01,-31.472625,-1.451376624,,
1605,176.95,230.5536,-1.803544956,-0.15233,-36.47,-31.47125,-2.113679308,,
1606,209.37,322.8605,-2.255143523,-0.20499,-34.48,-31.469375,-2.55521443,,
1607,248.29,285.3579,-2.165816334,-0.19442,-36.07,-31.467375,-1.970829709,,
1608,208.75,294.3753,-1.897834767,-0.14187,-34.64,-31.464625,-2.477296467,,
1609,222.19,270.2194,-2.116190118,-0.10491,-35.11,-31.46125,-2.217569925,,
1610,172.15,262.644,-1.282469688,-0.07611,-36.32,-31.457625,-1.24359539,-31.9715,
1611,180.90,238.488,-0.79613277,-0.12828,-33.98,-31.517875,-0.931923539,,
1612,181.27,227.3075,-1.421423093,-0.16388,-36.17,-31.58575,-0.711155978,,
1613,239.29,290.0461,-0.582740041,-0.12007,-34.81,-31.651875,-0.892964558,,
1614,205.56,226.9485,-0.146029339,-0.17912,-33.45,-31.7195,-0.841019249,,
1615,149.47,233.7998,0.017737174,-0.1926,-32.69,-31.7855,-0.789073941,,
1616,119.60,236.3218,0.156690579,-0.11443,-35.98,-31.852375,-0.672196996,,
1617,179.60,253.6327,-0.602590527,-0.025098,-36.16,-31.919125,-1.711103167,,
1618,173.00,282.1117,-0.781244905,-0.085274,-36.91,-31.985125,-1.568253568,,
1619,115.74,236.3218,-0.205580799,-0.026936,-34.51,-32.052375,-1.814993784,-31.9926,
1620,150.18,254.7096,-0.483487609,-0.085907,-34.81,-31.944,-1.204636409,,
1621,124.49,275.9845,-0.121216231,-0.08936,-35.11,-31.8355,-2.165624616,,
1622,169.95,279.2307,-0.696880338,-0.1696,-35.53,-31.7285,-0.905950885,,
1623,172.59,248.9444,-0.667104608,-0.2052,-35.28,-31.620625,-1.087759465,,
1624,143.24,219.3762,-0.523188582,-0.18725,-36.22,-31.513625,-1.217622736,,
1625,213.19,255.0747,-0.359422069,-0.19556,-38.61,-31.40775,-1.866939092,,
1626,171.42,256.1547,-1.069076959,-0.2869,-34.17,-31.30125,-1.776034802,,
1627,250.70,255.7927,-0.150991961,-0.17674,-37.22,-31.467875,-2.685077701,-31.9811,
1628,218.80,269.1363,-2.36928382,-0.095493,-33.29,-31.63425,-3.191544459,,
1629,196.42,294.3753,-0.632366257,-0.16023,-33.85,-31.799875,-1.087759465,,
1630,182.74,224.0644,-1.163366769,-0.14637,-34.27,-31.965875,-1.126718446,,
1631,151.47,203.5105,-0.930123554,-0.28076,-33.28,-32.131875,-1.386444988,,
1632,196.78,285.3579,-1.495862417,-0.12875,-34.97,-32.297625,-3.191544459,,
1633,170.65,282.4768,-1.674516795,-0.19838,-34.33,-32.46275,-2.477296467,,
1634,131.27,180.7935,-1.088927445,-0.082831,-36.05,-32.62875,-2.139651962,,
1635,113.75,225.8654,-0.319721096,-0.071696,-34.52,-32.79325,-1.646171531,-31.9811,
1636,91.52,201.3505,-0.255207015,-0.010968,-35.64,-32.960125,-2.165624616,,
1637,153.26,234.5177,0.1616532,-0.11148,-35.35,-32.923875,-0.905950885,,
1638,190.48,292.5712,0.598363902,-0.15999,-35.16,-32.887375,-0.866991903,,
1639,191.69,231.9957,-1.748956119,-0.11293,-36.45,-32.8525,-2.711050355,,
1640,221.65,278.5066,0.146765335,-0.005179,-35.64,-32.81775,-2.126665635,,
1641,179.43,261.926,-0.304833231,-0.23313,-36.90,-32.784625,-2.425351159,,33.81
1642,182.15,240.6511,-0.478524987,-0.27506,-33.67,-32.7515,-2.853899954,-31.9876,
1643,183.64,246.0573,0.280756119,-0.18036,-35.21,-32.71925,-2.126665635,,
1644,177.57,215.05,-0.21054342,-0.22176,-38.27,-32.687125,-2.074720326,,
1645,153.91,231.6336,0.052475525,-0.21588,-35.72,-32.656625,-1.412417643,,
1646,147.68,274.9014,0.151727957,-0.18717,-34.35,-32.62575,-1.672144185,,
1647,157.45,224.0644,-1.332095904,-0.19205,-36.26,-32.594875,-2.022775018,,
1648,209.01,322.8605,-0.731618689,-0.080914,-36.09,-32.524,-2.243542579,,
1649,174.29,233.4408,-0.448749258,-0.11252,-34.04,-32.45125,-2.243542579,,
1650,153.80,233.7998,-1.178254634,-0.076015,-36.50,-32.37975,-1.840966438,-32.005,
1651,136.45,196.2971,-1.019450742,-0.014277,-35.24,-32.307625,-1.412417643,,
1652,140.27,163.8478,-1.252693958,0.006353,-35.86,-32.235125,-1.996802363,,
1653,125.38,147.2611,-0.771319662,-0.006302,-34.56,-32.163375,-1.568253568,,
1654,186.72,190.532,-1.610002714,-0.088119,-35.10,-32.09,-1.776034802,,
1655,227.30,283.9189,-0.6422915,-0.042874,-36.29,-32.017,-1.295540699,,
1656,191.86,251.4665,-0.443786636,0.00215,-35.13,-31.943375,-0.866991903,,
1657,166.50,227.3075,-0.741543932,-0.022811,-34.91,-31.92475,-0.581292707,,
1658,174.92,245.6983,-0.781244905,-0.054316,-34.19,-31.912375,-0.47740209,-32.037,
1659,121.80,166.014,-0.6422915,-0.088247,-35.74,-31.898625,-1.06178681,,
1660,183.79,218.6551,-1.153441526,-0.079572,-35.18,-31.88525,0.808244296,,
1661,197.03,215.409,0.667840604,-0.074797,-37.13,-31.87025,-1.620198877,,
1662,166.16,240.6511,-0.185730312,-0.073689,-35.96,-31.855125,-1.464362951,,
1663,210.47,285.723,-1.079002202,-0.2032,-35.72,-31.8395,-2.620146066,,
1664,210.29,257.5968,0.424672145,-0.26957,-33.44,-31.823375,-1.451376624,,
1665,146.53,235.2418,0.588438658,-0.19309,-36.34,-31.807125,-1.217622736,,
1666,129.81,225.1474,1.074775576,-0.12034,-33.85,-31.79025,-0.490388417,-32.0848,
1667,91.37,222.6192,-0.021963799,-0.23292,-33.14,-31.772375,-2.438337486,,
1668,138.15,299.0636,-1.188179877,-0.19632,-34.14,-31.746,-0.412470454,,
1669,121.44,271.6614,-0.667104608,-0.29547,-34.36,-31.71725,-1.685130512,,
1670,126.13,261.926,-1.22788085,-0.18879,-34.37,-31.687875,-1.490335605,,
1671,182.12,255.4337,-0.969824526,-0.11877,-36.16,-31.659125,-1.178663754,,
1672,134.05,235.2418,-0.781244905,-0.22439,-35.55,-31.629,-1.295540699,,
1673,261.29,284.6399,-0.637328879,-0.24839,-34.53,-31.599,-1.33449968,,6.34
1674,193.76,208.9197,-0.989675013,-0.19016,-31.30,-31.569125,-1.399431316,-32.0848,
1675,198.97,212.1659,-2.920134818,-0.16015,-34.58,-31.53875,-3.230503441,,
1676,141.03,198.1043,-1.426385714,-0.22849,-35.69,-31.61025,-1.814993784,,
1677,199.46,316.0092,-2.418910036,-0.1216,-35.55,-31.706125,-2.217569925,,
1678,175.40,278.1476,-1.853171173,-0.22873,-35.00,-31.802875,-1.724089494,,
1679,174.56,249.3034,-0.8259085,-0.26643,-35.74,-31.897875,-1.1526911,,
1680,193.89,339.4473,-1.307282796,-0.23682,-38.78,-31.9935,-0.854005576,,
1681,121.58,263.0029,-0.711768203,-0.18153,-33.72,-32.089375,-0.360525145,,
1682,178.93,355.3099,-0.681992473,-0.18122,-38.43,-32.184625,-1.51630826,-32.0898,
1683,180.33,278.5066,-0.27009488,-0.18662,-34.16,-32.18975,-0.957896193,,
1684,124.53,219.0141,-0.121216231,-0.24955,-35.32,-32.156625,-1.269568044,,
1685,120.95,182.9566,-1.406535228,-0.2347,-36.91,-32.1235,-2.672091374,,
1686,168.94,285.723,-0.369347312,-0.20278,-34.50,-32.09025,-3.723983871,,
1687,207.28,237.4049,0.494148848,-0.15005,-34.91,-32.057625,-2.788968318,,
1688,247.06,250.7455,-0.54800169,-0.15545,-36.32,-32.025875,-1.944857055,,
1689,210.38,233.7998,-1.471049309,0.008898,-35.46,-31.994,-2.840913627,-32.0339,
1690,196.18,207.1156,-0.850721608,-0.018652,-34.37,-31.962375,-2.672091374,,
1691,187.20,252.5496,-0.905310445,-0.013887,-33.83,-31.9315,-2.126665635,,
1692,163.18,217.2131,-1.118703175,-0.12453,-33.73,-31.900125,-2.762995664,,
1693,150.25,244.6152,-1.287432309,-0.047708,-35.19,-31.869,-1.51630826,,
1694,112.10,220.4592,-0.850721608,-0.034621,-35.32,-31.838125,-1.490335605,,
1695,85.66,199.1843,-1.803544956,-0.12612,-34.53,-31.899625,-2.19159727,,
1696,143.45,249.3034,-2.150928469,-0.23285,-36.56,-32.0005,-1.905898074,,
1697,168.92,285.3579,-1.669554173,-0.1772,-37.28,-32.101375,-2.165624616,-32.0133,
1698,182.87,291.1292,-1.887909524,-0.21469,-36.47,-32.2015,-3.399325693,,
1699,168.13,199.9023,-2.508237225,-0.25145,-37.37,-32.302125,-2.022775018,,
1700,183.67,220.0941,-1.689404659,-0.36958,-35.03,-32.402625,-1.69811684,,
1701,194.14,217.9372,-1.877984281,-0.28442,-35.38,-32.503,-1.178663754,,
1702,188.04,172.8653,-1.739030876,-0.189,-34.39,-32.604125,-1.620198877,,
1703,202.03,280.6727,-1.684442038,-0.19233,-35.32,-32.6715,-2.087706653,,
1704,191.73,304.8318,-1.332095904,-0.20484,-33.42,-32.7235,-0.983868847,-32.0013,
1705,134.36,187.2858,-1.614965335,-0.27729,-35.51,-32.776875,-1.178663754,,
1706,155.27,236.3218,-0.76635704,-0.24123,-37.66,-32.83,-0.373511472,,
1707,138.14,219.7351,-0.543039068,-0.15144,-36.07,-32.88425,-1.464362951,,
1708,129.80,261.2019,-1.361871633,-0.15037,-34.86,-32.9385,-1.33449968,,
1709,113.75,272.3794,-1.386684741,-0.11787,-34.25,-32.993625,-1.776034802,,
1710,133.04,169.2601,-0.70184296,-0.15498,-36.31,-33.048625,-1.827980111,,
1711,140.08,226.2244,-0.647254122,-0.16506,-36.09,-33.104875,-2.840913627,-31.988,
1712,230.39,289.6871,-0.468599744,-0.12554,-35.87,-33.16125,-1.373458661,,
1713,247.67,332.596,-0.756431797,-0.12415,-34.58,-33.217875,-2.061733999,,
1714,182.49,197.3802,-0.6422915,-0.19194,-35.41,-33.2755,-1.918884401,,
1715,192.30,253.2675,-0.756431797,-0.13364,-34.30,-33.333625,-1.42540397,,
1716,180.53,296.5384,-1.153441526,-0.22673,-35.89,-33.391375,-2.113679308,,
1717,172.18,303.3866,-2.165816334,-0.15951,-37.04,-33.449875,-1.269568044,,
1718,137.17,250.7455,-1.515712903,-0.14245,-36.47,-33.115875,-0.711155978,,
1719,109.79,220.4592,-0.771319662,-0.16247,-34.82,-32.68475,-0.074825949,,31.48
1720,182.73,272.3794,0.087213876,-0.085118,-35.18,-32.253625,-1.347486007,-32.0002,
1721,187.97,345.2124,-1.793619713,-0.08726,-35.85,-31.823125,-1.802007457,,
1722,191.94,332.237,-0.925160932,-0.15319,-37.18,-31.792125,-1.490335605,,
1723,158.52,234.5177,-1.664591551,0.014974,-34.92,-31.860625,-1.750062148,,
1724,231.11,330.7888,-0.111290988,-0.051787,-36.10,-31.92825,-0.672196996,,
1725,280.69,259.7599,-0.761394419,-0.20219,-33.54,-31.9955,-2.451323813,,
1726,242.65,307.7159,-0.294907988,-0.062631,-35.68,-32.061625,-0.711155978,,
1727,298.51,355.3099,-0.146029339,-0.016015,-33.78,-32.127625,-0.321566164,,
1728,217.16,296.5384,0.290681362,-0.11467,-34.71,-32.192,-0.529347398,-32.0267,
1729,196.49,296.5384,0.360158065,-0.085009,-33.20,-32.256125,-0.412470454,,12.02
1730,184.66,288.9661,-0.051739529,-0.092548,-34.58,-32.31875,-1.048800483,,
1731,118.80,258.3209,-0.081515259,-0.14979,-34.68,-32.381375,-1.139704773,,
1732,153.60,306.2738,-0.964861905,-0.16212,-34.45,-32.442625,-1.074773137,,
1733,211.33,268.7712,-0.146029339,-0.1601,-34.88,-32.37175,-0.633238015,,
1734,264.52,281.0348,-0.339571582,-0.18246,-35.85,-32.285625,-1.347486007,,
1735,254.78,272.0204,-0.696880338,-0.17016,-36.64,-32.200125,-1.230609063,,
1736,202.86,261.2019,-0.021963799,-0.1263,-34.93,-32.113125,-0.87997823,-32.072,
1737,277.98,243.5352,-0.056702151,-0.13463,-37.39,-32.027125,-1.230609063,,
1738,270.42,339.8062,0.032625038,-0.11859,-34.76,-31.941,-0.944909866,,
1739,243.63,334.0349,1.258392576,-0.12991,-34.88,-31.854375,-1.217622736,,
1740,240.12,255.0747,0.121952227,-0.094781,-32.95,-31.768625,-1.69811684,,
1741,152.47,187.6448,-1.361871633,-0.050532,-34.45,-31.681625,-1.477349278,,
1742,144.20,142.938,-0.205580799,-0.17789,-35.95,-31.715875,-1.282554371,,
1743,108.01,195.9381,-1.649703687,-0.17529,-36.00,-31.779875,-0.87997823,-32.0807,
1744,85.02,202.7894,-1.342021147,-0.19971,-35.40,-31.8435,-1.087759465,,
1745,156.84,250.0214,-1.525638146,-0.16859,-35.33,-31.9065,-0.802060268,,
1746,223.77,331.1539,-0.746506554,-0.21731,-34.63,-31.970375,0.106982631,,
1747,214.66,298.6984,-1.411497849,-0.14079,-34.52,-32.032125,-0.035866967,,
1748,172.87,244.6152,-0.056702151,-0.055248,-35.30,-32.09475,-0.594279034,,
1749,204.69,207.1156,-0.92019831,0.006414,-35.37,-32.157625,-1.022827829,,
1750,191.36,260.4809,-1.624890579,-0.046633,-35.44,-32.219375,-0.957896193,,
1751,192.85,317.0892,-0.8259085,-0.098225,-36.81,-32.2805,-0.503374744,-32.0337,
1752,187.08,308.4369,-0.538076446,-0.1446,-35.04,-32.343125,-0.802060268,,
1753,132.45,253.2675,-0.686955095,-0.1232,-33.21,-32.38075,-1.009841502,,
1754,226.12,328.9908,-0.294907988,-0.05084,-34.92,-32.4125,-0.490388417,,
1755,187.51,302.6687,-0.091440502,-0.1055,-35.15,-32.444,-1.568253568,,7.96
1756,211.34,323.9436,-0.418973528,-0.03208,-35.10,-32.477125,-1.126718446,,
1757,158.55,246.4162,0.226167281,-0.089133,-36.30,-32.51,-0.828032922,,
1758,105.20,287.883,-1.302320174,-0.12352,-35.19,-32.543,-1.750062148,-32.0117,
1759,109.86,323.5785,-0.860646851,-0.015967,-35.51,-32.5765,-0.139757584,,
1760,111.56,251.1045,-0.39416042,-0.036728,-36.11,-32.611,-0.828032922,,
1761,200.66,262.644,-0.6422915,-0.25756,-37.90,-32.644625,-0.100798603,,8.41
1762,154.29,182.9566,-0.945011418,-0.13088,-34.48,-32.698,-0.191702893,,
1763,237.21,325.0236,0.419709524,-0.21367,-34.90,-32.755875,-0.321566164,,
1764,191.46,283.9189,0.528887199,-0.23585,-35.20,-32.815125,-0.724142305,,
1765,155.97,210.0028,-1.19810512,-0.13585,-36.30,-32.874,-0.100798603,-32.0213,
1766,223.38,288.9661,-0.662141987,-0.16591,-34.02,-32.9335,0.081009977,,
1767,215.34,292.5712,-0.11625361,-0.035237,-36.02,-32.994,-0.931923539,,
1768,221.36,380.5489,-1.039301229,-0.065679,-35.33,-33.05375,-0.724142305,,
1769,210.75,304.4697,-0.265132258,-0.14097,-35.42,-33.1145,-1.581239895,,
1770,222.89,283.5599,-1.203067742,0.068491,-36.93,-33.176,-0.944909866,,
1771,162.18,233.4408,-1.416460471,-0.037009,-34.66,-33.23675,-1.282554371,,
1772,148.07,235.6008,-1.163366769,0.083438,-35.57,-33.16525,-0.100798603,,
1773,187.24,270.2194,-1.049226472,-0.074796,-34.63,-33.062375,-0.750114959,-32.0263,
1774,208.36,328.9908,-0.543039068,-0.03274,-35.47,-32.95825,-0.02288064,,
1775,234.39,312.0451,-0.126178853,0.006967,-34.67,-32.855875,-0.503374744,,
1776,213.65,313.8431,-0.463637122,-0.049219,-34.07,-32.753125,-1.399431316,,
1777,227.84,284.6399,-1.188179877,-0.076952,-35.08,-32.6505,-0.672196996,,
1778,218.22,260.1188,-0.081515259,-0.084367,-37.16,-32.548375,-0.841019249,,
1779,202.41,208.5607,-1.6298532,-0.18669,-37.41,-32.44625,-0.243648201,,
1780,195.81,234.8829,0.28571874,-0.18555,-36.22,-32.343125,-0.373511472,,
1781,184.49,203.1515,0.092176498,-0.13516,-34.80,-32.241,0.327750192,-32.0254,
1782,178.76,298.3395,0.365120686,-0.24723,-33.02,-32.13825,-0.464415762,,
1783,205.76,308.0749,0.136840092,-0.087423,-36.80,-32.157125,-0.711155978,,92.96
1784,155.55,295.8174,1.650439683,-0.092788,-36.40,-32.206125,-0.607265361,,
1785,160.86,171.4171,0.275793497,-0.19722,-34.62,-32.2525,-1.490335605,,
1786,135.18,160.2427,-0.081515259,-0.13445,-33.97,-32.30025,-1.503321933,,
1787,193.34,200.6264,0.092176498,-0.22679,-34.26,-32.347,-0.802060268,,
1788,218.57,200.2674,0.394896416,-0.15315,-34.18,-32.39275,-0.308579837,,
1789,267.09,309.879,-0.275057501,-0.070878,-35.01,-32.43825,-1.69811684,-32.0128,
1790,198.76,241.7342,-0.289945366,-0.13463,-33.47,-32.483125,-0.633238015,,
1791,168.19,243.5352,-0.007075934,-0.023878,-33.01,-32.5275,-0.308579837,,
1792,252.06,246.7814,-0.855684229,0.031,-33.40,-32.535125,-0.931923539,,
1793,170.91,140.7749,-0.503338095,-0.026616,-36.28,-32.532,-0.841019249,,
1794,202.19,182.5976,-0.280020123,-0.006342,-34.02,-32.530125,-1.412417643,,
1795,198.84,266.2491,-1.168329391,-0.072919,-35.24,-32.526875,-0.685183324,,
1796,238.34,180.7935,-0.076552637,-0.072272,-36.07,-32.524625,-0.269620855,-32.0198,6.7
1797,263.38,230.1946,0.092176498,-0.15294,-36.22,-32.458125,-0.02288064,,
1798,243.76,217.2131,0.647990118,-0.12518,-35.69,-32.38425,-0.243648201,,
1799,210.23,227.6695,-0.42393615,-0.085062,-34.78,-32.31025,-0.685183324,,
1800,148.50,221.9013,-0.42393615,-0.086691,-33.01,-32.236375,-0.20468922,,
1801,183.61,201.7094,-1.034338607,0.058147,-34.83,-32.16275,-0.360525145,,
1802,113.16,164.5719,0.072326011,-0.13882,-38.57,-32.08925,-0.061839621,,
1803,142.87,145.4601,-0.131141475,-0.17443,-37.37,-32.01575,-0.737128632,-32.022,
1804,183.93,190.8909,-0.528151203,0.024161,-33.32,-31.94175,-0.659210669,,
1805,188.41,236.3218,-0.994637634,-0.066454,-33.75,-31.868,-1.438390297,,
1806,148.91,251.8285,-1.034338607,0.022291,-35.10,-31.794,-0.776087613,,
1807,181.26,274.5425,0.211279416,-0.10313,-34.91,-31.8465,0.561504081,,
1808,185.78,218.6551,-0.329646339,-0.024427,-34.68,-31.89875,-0.905950885,,
1809,219.53,207.8366,-1.649703687,-0.1052,-35.09,-31.950875,-1.230609063,,27.56
1810,152.70,184.3986,-2.041750794,-0.065792,-35.62,-32.003125,-1.763048475,-31.9954,
1811,158.38,223.3433,-0.726656068,-0.09656,-35.60,-32.054125,-1.022827829,,
1812,184.30,259.3978,-0.76635704,-0.12793,-35.35,-32.105875,-2.308474215,,
1813,181.17,266.9732,-2.458611009,-0.17663,-35.90,-32.156375,-3.451271002,,
1814,190.42,243.8942,-1.843245929,-0.1844,-35.33,-32.206625,-2.516255449,,
1815,193.11,173.5832,-3.098789196,-0.24032,-35.72,-32.257625,-3.32140773,,58.69
1816,246.35,180.0755,-3.198041628,-0.20537,-36.61,-32.3075,-4.464204518,,
1817,226.65,187.2858,-3.138490169,-0.29847,-36.85,-32.358625,-1.776034802,-31.9689,
1818,146.30,184.3986,-3.431284844,-0.24092,-36.33,-32.408875,-0.841019249,,
1819,157.19,233.4408,-3.426322222,-0.28849,-34.73,-32.33475,-1.60721255,,
1820,198.66,181.1586,-3.456097952,-0.41255,-33.50,-32.26175,-1.529294587,,
1821,212.25,159.8837,-4.031762058,-0.16773,-35.26,-32.1885,-1.996802363,,
1822,139.28,202.4305,-2.111227496,-0.18418,-34.75,-32.1155,-0.139757584,,
1823,215.12,259.7599,-1.863096416,-0.18177,-35.95,-32.042875,-0.737128632,,
1824,196.74,265.5311,-1.8134702,-0.20122,-36.61,-31.9715,-0.659210669,,
1825,154.25,185.4817,-1.555413876,-0.2346,-34.96,-31.89825,-0.672196996,-31.9872,
1826,183.96,177.9124,-1.778731848,-0.10256,-36.51,-31.82675,-0.035866967,,
1827,145.62,221.9013,-1.267581823,-0.07301,-33.69,-31.754375,-0.29559351,,
1828,149.27,266.2491,-1.217955607,-0.15496,-33.36,-31.681875,-0.789073941,,
1829,196.44,328.2667,-0.989675013,-0.13431,-33.99,-31.60925,-2.801954645,,
1830,192.02,313.1251,-1.401572606,-0.068626,-36.16,-31.75425,-0.763101286,,
1831,188.76,276.3466,-1.342021147,-0.1581,-34.44,-31.898375,-1.308527026,,16.97
1832,104.83,269.8542,-1.823395443,-0.27365,-36.87,-32.0415,-0.568306379,-32.038,
1833,113.11,283.5599,-1.431348336,-0.11835,-35.52,-32.185375,-1.555267241,,
1834,181.44,347.7406,-0.647254122,0.011376,-36.73,-32.328375,0.964080222,,
1835,141.72,301.5856,-0.806058013,-0.32188,-36.62,-32.471875,-1.100745792,,26.36
1836,149.79,291.4882,-2.016937686,-0.17774,-36.08,-32.61475,-0.841019249,,
1837,186.42,263.0029,-1.461124066,-0.30812,-35.09,-32.7575,-1.399431316,,
1838,160.14,164.2068,-1.853171173,-0.36257,-32.60,-32.7125,-1.983816036,,
1839,119.34,193.0571,-1.178254634,-0.1894,-35.05,-32.66725,-0.347538818,-32.0241,
1840,137.89,175.3873,-0.895385202,-0.35491,-32.61,-32.622625,-0.97088252,,
1841,147.88,207.4777,-1.004562878,-0.1098,-32.95,-32.57875,-0.841019249,,
1842,114.67,220.8182,0.295643984,-0.33259,-35.27,-32.53525,0.223859575,,
1843,109.63,194.1371,-1.882946902,-0.22833,-35.73,-32.492625,-0.905950885,,
1844,63.06,125.9892,-0.6422915,-0.21282,-33.73,-32.449875,-0.996855175,,
1845,59.52,216.489,-0.786207527,-0.30308,-34.56,-32.40875,-1.191650082,-31.9559,
1846,71.11,218.6551,-0.220468664,-0.15035,-35.70,-32.367,1.003039203,,
1847,135.35,240.6511,-0.051739529,-0.22342,-33.36,-32.325125,-1.438390297,,
1848,163.19,303.0277,-0.900347824,-0.13196,-35.99,-32.284,0.016078341,,
1849,182.93,283.9189,-0.607553149,-0.31777,-36.91,-32.272125,0.24983223,,
1850,183.68,301.5856,-1.014488121,-0.26616,-35.74,-32.26025,-1.269568044,,
1851,208.73,318.5313,-1.917685253,-0.17486,-35.13,-32.248375,-1.724089494,,
1852,218.34,246.7814,-1.550451254,-0.10942,-34.62,-32.23675,-1.100745792,-31.8415,
1853,230.32,311.321,-1.212992985,-0.16657,-33.97,-32.223875,-0.802060268,,
1854,182.54,177.1883,-1.897834767,-0.24886,-34.15,-32.2125,-0.20468922,,
1855,225.71,243.1762,-1.833320686,-0.12509,-34.12,-32.199125,0.055037323,,
1856,190.61,252.1875,-0.885459959,-0.11238,-35.23,-32.1865,-0.139757584,,
1857,143.52,318.5313,-0.845758986,-0.1549,-35.53,-32.173875,-0.841019249,,
1858,102.64,273.8245,-1.178254634,-0.2346,-35.33,-32.218625,-0.97088252,,
1859,175.00,302.3036,-0.761394419,-0.10052,-34.97,-32.26475,0.042050996,-31.8098,
1860,196.38,260.1188,-0.567852176,-0.17219,-36.28,-32.309375,-1.776034802,,
1861,193.30,312.4041,0.126914849,-0.21113,-35.88,-32.354875,0.353722847,,
1862,208.37,264.4481,0.484223605,-0.17529,-35.61,-32.399125,0.457613464,,
1863,211.40,230.9157,0.732354685,-0.10978,-36.86,-32.444375,0.34073652,,
1864,190.66,261.5609,0.340307578,-0.31607,-36.26,-32.488875,-0.360525145,,
1865,138.02,328.6288,-0.012038556,-0.13448,-36.48,-32.533375,0.262818557,-31.7583,
1866,158.10,343.7704,0.032625038,-0.17446,-37.05,-32.57875,-1.100745792,,
1867,221.50,372.9797,0.027662417,-0.22901,-35.28,-32.623,0.457613464,,
1868,163.13,281.7527,0.042550282,-0.18401,-36.62,-32.51625,1.041998184,,
1869,183.43,291.4882,0.667840604,-0.2276,-35.64,-32.409875,0.24983223,,
1870,106.08,256.1547,0.866345469,-0.34604,-35.68,-32.303375,-0.542333725,,
1871,205.74,295.4584,-0.582740041,-0.26491,-33.69,-32.19725,0.132955286,,
1872,151.35,347.3755,-0.602590527,-0.1917,-33.74,-32.092,-0.243648201,-31.7235,
1873,168.45,292.5712,0.1616532,-0.2318,-37.02,-31.986,-0.074825949,,
1874,170.85,202.0684,1.02514936,-0.17251,-36.28,-31.879625,-0.165730238,,
1875,209.37,361.0812,0.970560522,-0.18476,-33.68,-31.852125,0.730326333,,
1876,146.64,289.3281,0.255943011,-0.21051,-32.64,-31.82325,-0.412470454,,
1877,169.35,326.4657,0.082251254,-0.013584,-35.08,-31.794875,0.34073652,,
1878,235.58,362.8791,-0.409048285,-0.051986,-33.66,-31.765875,0.327750192,,
1879,253.36,322.1364,0.107064363,-0.20786,-35.50,-31.7365,-0.074825949,-31.6656,
1880,109.87,279.5897,-0.205580799,-0.18165,-34.64,-31.7065,-0.282607183,,
1881,124.50,187.2858,0.464373118,-0.15675,-34.58,-31.676625,-0.633238015,,
1882,148.46,196.2971,-0.458674501,-0.15325,-36.96,-31.646375,-1.009841502,,
1883,140.98,265.166,0.141802714,-0.25216,-34.93,-31.615125,-0.711155978,,11.16
1884,192.68,299.0636,-0.384235177,-0.24217,-36.18,-31.58375,0.016078341,,
1885,142.74,221.5423,0.206316795,-0.14634,-35.51,-31.5515,0.613449389,-31.6002,
1886,119.84,314.9262,-0.523188582,-0.09459,-36.43,-31.51975,0.522545099,,
1887,105.90,224.4234,0.335344956,-0.22282,-35.99,-31.549875,0.042050996,,
1888,119.89,220.0941,-0.686955095,-0.097873,-34.48,-31.58025,-0.97088252,,
1889,145.97,234.8829,0.141802714,-0.098935,-32.66,-31.610125,-0.685183324,,
1890,198.75,281.0348,-1.193142499,-0.21381,-36.00,-31.640125,-0.905950885,,
1891,236.86,266.6081,-1.342021147,-0.13598,-37.41,-31.66925,-0.815046595,-31.6026,
1892,175.02,297.2564,-0.473562366,-0.25974,-38.36,-31.698,0.353722847,,
1893,113.54,238.847,-0.513263338,-0.29449,-36.25,-31.727625,0.691367352,,
1894,218.10,231.9957,-0.438824014,-0.131,-34.36,-31.638375,0.132955286,,
1895,170.52,275.2666,-0.647254122,-0.18429,-33.85,-31.549,0.652408371,,
1896,192.08,235.9629,-0.92019831,-0.006609,-34.85,-31.46025,-1.295540699,,
1897,186.47,294.7343,-1.183217256,-0.008745,-34.26,-31.371,0.093996304,-31.622,
1898,185.48,228.0285,-1.173292012,-0.20739,-32.58,-31.281625,0.678381025,,
1899,206.05,275.6255,-1.158404147,-0.39183,-34.55,-31.28775,0.600463062,,
1900,182.95,330.7888,-0.662141987,-0.19865,-36.66,-31.293375,0.821230623,,
1901,159.24,280.3138,-0.577777419,-0.15859,-35.33,-31.298625,0.016078341,,
1902,167.92,212.1659,-0.627403635,-0.35403,-34.90,-31.303875,-0.20468922,,
1903,158.40,286.082,-0.141066718,-0.2301,-35.27,-31.31,0.24983223,,
1904,135.17,296.8974,1.040037225,-0.37312,-34.38,-31.315125,1.249779419,,
1905,107.09,236.6808,0.370083308,-0.15254,-36.35,-31.320375,0.366709174,,
1906,143.21,237.0459,-0.662141987,-0.1234,-37.42,-31.3255,0.938107567,,
1907,141.55,222.6192,-0.091440502,-0.40391,-36.84,-31.32975,0.081009977,,
1908,141.43,272.3794,0.652952739,-0.32604,-34.09,-31.334875,-0.20468922,,
1909,71.99,249.3034,-0.329646339,-0.32533,-35.40,-31.339125,-0.451429435,-31.5913,
1910,175.89,285.3579,-0.731618689,-0.22644,-35.79,-31.344,-1.087759465,,
1911,132.83,232.3577,-0.146029339,-0.25983,-34.53,-31.34875,1.275752073,,
